Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Angel of Mercy (8th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angel of Mercy (9th),            0.31,  0.06,   0.31,   0.37,   0.25,  0.00,   2
Angel of Mercy (IN),             0.25,  0.00,   0.25,   0.25,   0.25,  0.23,   1
Angel of Retribution,            0.76,  0.28,   0.76,   1.00,   0.25,  0.05,   7
Angel of Salvation,              0.89,  0.38,   0.89,   1.62,   0.25, -0.04,   8
Angel's Feather (10th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angel's Feather (9th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angel's Feather (DST),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angel's Feather (M10),           0.21,  0.07,   0.21,   0.25,   0.09,  0.00,   8
Angel's Grace,                   1.02,  0.66,   1.13,   2.45,   0.24,  0.04,  13
Angel's Herald,                  0.22,  0.03,   0.22,   0.25,   0.20,  0.00,   2
Angel's Mercy,                   0.56,  0.00,   0.56,   0.56,   0.56,  0.00,   1
Angel's Trumpet,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Angelfire Crusader,              0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Angelic Benediction,             0.15,  0.00,   0.15,   0.15,   0.15,  0.00,   1
Angelic Blessing (10th),         0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Angelic Blessing (9th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Blessing (EX),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Chorus (10th),           0.66,  0.56,   0.89,   1.93,   0.33, -0.00,  11
Angelic Chorus (UZ),             4.93,  1.45,   3.90,   4.93,   1.85,  1.98,   3
Angelic Curator,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Favor,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Angelic Page (7th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Page (8th),              0.05,  0.00,   0.05,   0.05,   0.05,  0.00,   2
Angelic Protector,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Renewal,                 1.25,  0.00,   1.25,   1.25,   1.25,  0.00,   1
Angelic Shield,                  0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Angelic Voices (CH),             0.44,  0.39,   0.44,   1.00,   0.06,  0.12,   5
Angelic Voices (LE),             1.88,  0.00,   1.88,   1.88,   1.88,  0.00,   1
Angelic Wall (10th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Angelic Wall (OD),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Angelsong,                       0.05,  0.00,   0.05,   0.05,   0.05,  0.00,   1
Anger,                           0.22,  0.81,   0.79,   1.93,   0.01,  0.00,   6
Angry Mob (4th),                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Angry Mob (5th),                 0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Angry Mob (DK),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angus Mackenzie,                 3.17,  2.10,   3.17,   6.00,   0.99, -0.00,   3
Animal Boneyard,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Animal Magnetism,                0.13,  0.12,   0.13,   0.25,   0.01,  0.00,   2
Animate Artifact (4th),          2.00,  0.00,   2.00,   2.00,   2.00,  0.00,   1
Animate Artifact (A),            3.38,  0.00,   3.38,   3.38,   3.38,  0.00,   1
Animate Artifact (B),            0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Animate Artifact (RV),           0.49,  0.00,   0.49,   0.49,   0.49,  0.00,   2
Animate Artifact (U),            0.69,  0.41,   0.69,   1.10,   0.28,  0.00,   2
Animate Dead (4th),              1.25,  0.66,   1.08,   1.93,   0.07,  0.51,   7
Animate Dead (5th),              1.80,  0.98,   1.55,   3.00,   0.06,  0.51,   9
Animate Dead (A),                6.39,  0.00,   6.39,   6.39,   6.39,  0.00,   1
Animate Dead (B),                9.25,  3.61,   8.61,  12.95,   3.00,  0.00,   4
Animate Dead (RV),               0.90,  0.64,   0.98,   1.99,   0.10,  0.34,  13
Animate Dead (U),                2.50,  0.00,   2.50,   2.50,   2.50,  0.00,   1
Animate Land,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Animate Wall (4th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Animate Wall (5th),              0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Animate Wall (6th),              2.00,  0.00,   2.00,   2.00,   2.00,  0.00,   1
Animate Wall (B),                8.98,  0.00,   8.98,   8.98,   8.98,  0.00,   1
Animate Wall (RV),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Animate Wall (U),                0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Ankh of Mishra (4th),            1.29,  0.64,   1.29,   1.93,   0.56,  0.64,   4
Ankh of Mishra (5th),            1.92,  0.01,   1.92,   1.93,   1.92,  0.00,   2
Ankh of Mishra (6th),            1.07,  0.75,   1.07,   1.93,   0.25,  0.57,   5
Ankh of Mishra (A),             36.00,  0.00,  36.00,  36.00,  36.00,  0.00,   1
Ankh of Mishra (B),             23.50,  0.00,  23.50,  23.50,  23.50,  0.00,   1
Ankh of Mishra (MED),            0.12,  0.00,   0.12,   0.12,   0.12,  0.00,   1
Ankh of Mishra (RV),             1.17,  0.76,   1.17,   1.93,   0.32,  0.76,   4
Ankh of Mishra (U),              1.04,  0.00,   1.04,   1.04,   1.04,  0.00,   1
Annex (9th),                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Annex (ONS),                     0.16,  0.09,   0.16,   0.25,   0.08,  0.00,   2
Annihilate,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Annul (MRD),                     0.18,  0.00,   0.18,   0.18,   0.18,  0.00,   1
Annul (UZ),                      0.76,  0.00,   0.76,   0.76,   0.76,  0.00,   1
Anodet Lurker,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anoint,                          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ant Queen,                       0.63,  0.36,   0.67,   2.00,   0.01, -0.00, 129
Antagonism,                      0.43,  0.32,   0.43,   0.99,   0.01, -0.00,   5
Anthem of Rakdos,                0.41,  0.25,   0.41,   0.99,   0.25, -0.00,   8
Anthroplasm,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anti-Magic Aura (5th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anti-Magic Aura (LE),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Antler Skulkin,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anurid Barkripper,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anurid Brushhopper,              0.83,  0.40,   0.83,   1.45,   0.09,  0.10,  16
Anurid Murkdiver,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anurid Scavenger,                0.08,  0.00,   0.08,   0.08,   0.08,  0.00,   1
Anurid Swarmsnapper,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anvil of Bogardan,               1.64,  2.04,   2.40,   6.93,   0.90, -0.12,  14
Apathy,                          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Apes of Rath,                    0.49,  0.00,   0.49,   0.49,   0.49,  0.24,   1
Aphetto Alchemist,               0.20,  0.00,   0.20,   0.20,   0.20,  0.00,   1
Aphetto Dredging,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aphetto Exterminator,            0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Aphetto Grifter,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aphetto Runecaster,              0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Aphetto Vulture,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aphotic Wisps,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Apocalypse Chime,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Apocalypse Hydra,                1.04,  0.56,   1.18,   2.45,   0.25, -0.05,  29
Apothecary Initiate,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Apprentice Necromancer,          0.77,  0.28,   0.77,   1.06,   0.49,  0.00,   2
Apprentice Sorcerer,             0.52,  0.00,   0.52,   0.52,   0.52,  0.00,   1
Apprentice Wizard (4th),         0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Apprentice Wizard (DK),          1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Aquamoeba,                       0.02,  0.00,   0.02,   0.02,   0.02,  0.00,   1
Aquamorph Entity,                0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
Aquastrand Spider,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aquitect's Will,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Araba Mothrider,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arachnoid,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arashi, the Sky Asunder,         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arbiter of Knollridge,           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arboria,                         3.16,  0.00,   3.16,   3.16,   3.16,  0.00,   1
Arc Blade,                       0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Arc Lightning (UZ),              1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Arc Mage,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arc-Slogger,                     0.29,  0.18,   0.29,   0.50,   0.06,  0.00,   3
Arcades Sabboth (CH),            1.41,  0.52,   1.41,   1.93,   0.81,  0.51,   4
Arcades Sabboth (LE),            4.95,  0.00,   4.95,   4.95,   4.95,  0.00,   1
Arcane Denial (AL),              0.29,  0.15,   0.29,   0.75,   0.06, -0.04,  14
Arcane Laboratory (7th),         0.75,  0.50,   0.75,   1.25,   0.25,  0.00,   2
Arcane Laboratory (UZ),          0.58,  0.31,   0.58,   1.00,   0.25,  0.00,   6
Arcane Sanctum,                  0.96,  0.71,   1.07,   2.45,   0.25,  0.00,  27
Arcane Spyglass,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcane Teachings (10th),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcane Teachings (JUD),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcanis the Omnipotent (10th),   1.02,  0.48,   1.02,   1.93,   0.25,  0.12,  17
Arcanis the Omnipotent (ONS),    0.57,  0.90,   1.10,   2.45,   0.25,  0.10,   7
Arcanum Wings,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcbound Bruiser,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcbound Crusher,                0.44,  0.00,   0.44,   0.44,   0.44,  0.00,   1
Arcbound Fiend,                  1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Arcbound Hybrid,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcbound Lancer,                 0.28,  0.04,   0.28,   0.33,   0.25, -0.00,   3
Arcbound Overseer,               1.07,  0.56,   1.07,   1.93,   0.25, -0.03,   8
Arcbound Ravager,               10.07,  4.93,   9.45,  20.93,   0.25, -0.13,  36
Arcbound Reclaimer,              0.37,  0.12,   0.37,   0.49,   0.25,  0.00,   4
Arcbound Slith,                  0.37,  0.00,   0.37,   0.37,   0.37,  0.00,   2
Arcbound Stinger,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Arcbound Wanderer,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcbound Worker,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Archaeological Dig,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Archangel,                       0.81,  1.50,   1.52,   4.33,   0.25, -0.12,   5
Archangel (6th),                 0.31,  2.01,   1.47,   4.92,   0.10, -0.27,   4
Archangel (PT),                  2.13,  0.00,   2.13,   2.13,   2.13,  0.00,   1
Archangel (VI),                  2.96,  2.06,   2.96,   5.45,   0.25, -0.00,   8
Archdemon of Unx,                0.27,  0.07,   0.27,   0.44,   0.12,  0.01,  17
Archery Training,                0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Architects of Will,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Archive Trap,                    1.83,  4.82,   2.10,   7.45,   0.01, -0.02, 416
Archivist (7th),                 0.97,  0.03,   0.97,   1.00,   0.93, -0.00,   2
Archivist (8th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Archivist (9th),                 0.33,  0.10,   0.33,   0.49,   0.25, -0.13,   4
Archivist (UL),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Archmage Ascension,              0.27,  0.09,   0.27,   0.99,   0.01, -0.00, 276
Archon of Justice,               0.58,  0.32,   0.58,   1.18,   0.25,  0.03,   9
Arctic Flats,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Arctic Foxes,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arctic Merfolk,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Arctic Nishoba,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arctic Wolves,                   0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Arcum Dagsson,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcum's Sleigh,                  0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Arcum's Weathervane,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcum's Whistle,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Militia (6th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Militia (7th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Militia (8th),            1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Ardent Militia (WL),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Plea,                     0.24,  0.04,   0.24,   0.29,   0.19,  0.00,   4
Ardent Soldier,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arena,                           2.04,  2.69,   3.05,  10.50,   0.25,  0.00,  26
Arena (BK),                      1.12,  0.13,   1.12,   1.25,   0.99,  0.00,   2
Arena of the Ancients (CH),      0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Arena of the Ancients (LE),      1.04,  0.00,   1.04,   1.04,   1.04,  0.00,   1
Arenson's Aura (5th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arenson's Aura (IA),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argivian Archaeologist (AQ),     9.85,  5.56,  11.08,  19.99,   4.99,  0.00,   7
Argivian Blacksmith,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argivian Find,                   0.79,  0.41,   0.79,   1.25,   0.25,  0.00,   3
Argivian Restoration,            0.11,  0.00,   0.11,   0.11,   0.11,  0.00,   1
Argothian Elder,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argothian Enchantress (DCI),     9.02,  0.00,   9.02,   9.02,   9.02,  3.52,   1
Argothian Enchantress (UZ),      9.15,  2.73,   8.79,  14.92,   4.83,  0.89,  17
Argothian Pixies (AQ),           0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Argothian Pixies (CH),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argothian Swine,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argothian Treefolk,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argothian Wurm,                  1.89,  1.04,   1.89,   3.45,   0.12,  0.06,  13
Arid Mesa,                       9.75,  1.94,   9.53,  16.00,   2.54, -0.01, 634
Ark of Blight,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armadillo Cloak,                 0.47,  0.35,   0.47,   0.99,   0.03,  0.10,  10
Armageddon,                      2.26,  8.68,   4.24,  10.00,   0.44,  0.12,  19
Armageddon (4th),                1.71,  2.19,   2.66,   6.93,   0.20, -0.34,  11
Armageddon (5th),                4.02,  2.90,   4.02,   6.92,   1.12,  2.90,   2
Armageddon (6th),                6.92,  0.00,   6.92,   6.92,   6.92,  4.59,   1
Armageddon (A),                 45.00,  0.00,  45.00,  45.00,  45.00,  0.00,   1
Armageddon (B),                 37.20, 16.25,  45.40,  70.00,  29.59, -0.00,   4
Armageddon (MED),                4.25,  1.75,   4.25,   6.00,   2.50,  1.75,   2
Armageddon (P2),                 0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Armageddon (PT),                 3.14,  1.89,   3.18,   6.00,   0.50,  0.20,   6
Armageddon (RV),                 2.22,  1.77,   2.61,   6.92,   0.75,  0.21,  12
Armageddon (U),                  5.50,  0.00,   5.50,   5.50,   5.50,  0.00,   1
Armageddon Clock (4th),          0.33,  0.00,   0.33,   0.33,   0.33, -0.21,   1
Armageddon Clock (AQ),           0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Armageddon Clock (RV),           0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Armament Master,                 0.30,  0.14,   0.30,   1.00,   0.01, -0.00, 281
Armed Response,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armillary Sphere,                0.21,  0.00,   0.21,   0.21,   0.21,  0.00,   1
Armistice,                       0.13,  0.12,   0.13,   0.25,   0.01,  0.00,   2
Armor Sliver,                    0.49,  0.31,   0.49,   1.00,   0.25, -0.00,   5
Armor Thrull,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armor of Faith (5th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Armor of Faith (IA),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armor of Thorns,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armored Ascension (M10),         0.26,  0.01,   0.26,   0.29,   0.25, -0.00,   6
Armored Ascension (SHM),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Armored Galleon,                 0.45,  0.00,   0.45,   0.45,   0.45,  0.00,   1
Armored Guardian,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armored Pegasus (6th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armored Pegasus (TE),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armorer Guildmage,               0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Arms Dealer,                     0.06,  0.00,   0.06,   0.06,   0.06,  0.00,   1
Army Ants,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Army of Allah,                   1.02,  0.37,   1.02,   1.39,   0.66,  0.00,   2
Arnjlot's Ascent,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arrest (MRD),                    0.37,  0.14,   0.37,   0.56,   0.25,  0.00,   3
Arrogant Vampire,                0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   2
Arrogant Wurm,                   0.26,  0.10,   0.26,   0.41,   0.12, -0.00,   4
Arrow Volley Trap,               0.31,  0.10,   0.31,   0.49,   0.25,  0.00,   4
Arsenal Thresher,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Artifact Blast (AQ),             3.49,  0.00,   3.49,   3.49,   3.49,  0.00,   1
Artifact Mutation,               0.94,  0.61,   0.94,   1.72,   0.01,  0.02,   7
Artifact Possession,             1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Artifact Ward,                   3.24,  2.62,   3.29,   6.52,   0.10,  2.10,   3
Artificer's Intuition,           0.17,  0.11,   0.17,   0.25,   0.01,  0.00,   3
Artificial Evolution,            0.16,  0.09,   0.16,   0.25,   0.06, -0.00,   2
Ascendant Evincar (10th),        0.74,  0.52,   0.86,   1.93,   0.01,  0.06,  21
Ascendant Evincar (NE),          1.96,  0.97,   1.96,   2.93,   0.99,  0.00,   4
Ascending Aven,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Asha's Favor,                    0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Ashcoat Bear,                    0.17,  0.00,   0.17,   0.17,   0.17,  0.00,   1
